budget,size_eval,hidden_size,epochs,epochs_1batch,learning_rate,total_time,absolute_error
100,10,10,300,70,0.01,0.4805765151977539,0.07379999999999853
100,10,10,300,70,0.01,0.4928591251373291,0.5737999999999985
100,10,10,300,70,0.01,0.48857593536376953,0.4878
100,10,10,300,70,0.01,0.48477983474731445,0.0
100,10,10,300,70,0.01,0.4910120964050293,0.0
100,10,10,300,70,0.01,0.4962937831878662,0.47839999999999705
100,10,10,300,70,0.01,0.4929170608520508,0.5737999999999985
100,10,10,300,70,0.01,0.48250532150268555,0.0
100,10,10,300,70,0.01,0.48050355911254883,0.47839999999999705
100,10,10,300,70,0.01,0.4942128658294678,0.6865999999999985
100,10,10,300,80,0.01,0.5077476501464844,0.0
100,10,10,300,80,0.01,0.5061001777648926,0.534799999999997
